sample,two_theta,intensity
NiPdTaOx_post,48.03,2.32
NiPdTaOx_post,48.04,2.376
NiPdTaOx_post,48.05,2.433
NiPdTaOx_post,48.06,2.385
NiPdTaOx_post,48.07,2.331
NiPdTaOx_post,48.08,2.305
NiPdTaOx_post,48.09,2.272
NiPdTaOx_post,48.1,2.337
NiPdTaOx_post,48.11,2.3
NiPdTaOx_post,48.12,2.364
NiPdTaOx_post,48.13,2.318
NiPdTaOx_post,48.14,2.291
NiPdTaOx_post,48.15,2.282
NiPdTaOx_post,48.16,2.197
NiPdTaOx_post,48.17,2.244
NiPdTaOx_post,48.18,2.259
NiPdTaOx_post,48.19,2.362
NiPdTaOx_post,48.2,2.308
NiPdTaOx_post,48.21,2.313
NiPdTaOx_post,48.22,2.26
NiPdTaOx_post,48.23,2.333
NiPdTaOx_post,48.24,2.398
NiPdTaOx_post,48.25,2.512
NiPdTaOx_post,48.26,2.498
NiPdTaOx_post,48.27,2.363
NiPdTaOx_post,48.28,2.341
NiPdTaOx_post,48.29,2.325
NiPdTaOx_post,48.3,2.341
NiPdTaOx_post,48.31,2.309
NiPdTaOx_post,48.32,2.367
NiPdTaOx_post,48.33,2.381
NiPdTaOx_post,48.34,2.372
NiPdTaOx_post,48.35,2.385
NiPdTaOx_post,48.36,2.396
NiPdTaOx_post,48.37,2.385
NiPdTaOx_post,48.38,2.331
NiPdTaOx_post,48.39,2.309
NiPdTaOx_post,48.4,2.345
NiPdTaOx_post,48.41,2.297
NiPdTaOx_post,48.42,2.256
NiPdTaOx_post,48.43,2.215
NiPdTaOx_post,48.44,2.211
NiPdTaOx_post,48.45,2.218
NiPdTaOx_post,48.46,2.188
NiPdTaOx_post,48.47,2.203
NiPdTaOx_post,48.48,2.243
NiPdTaOx_post,48.49,2.376
NiPdTaOx_post,48.5,2.438
NiPdTaOx_post,48.51,2.327
NiPdTaOx_post,48.52,2.282
NiPdTaOx_post,48.53,2.351
NiPdTaOx_post,48.54,2.432
NiPdTaOx_post,48.55,2.41
NiPdTaOx_post,48.56,2.423
NiPdTaOx_post,48.57,2.462
NiPdTaOx_post,48.58,2.499
NiPdTaOx_post,48.59,2.366
NiPdTaOx_post,48.6,2.255
NiPdTaOx_post,48.61,2.143
NiPdTaOx_post,48.62,2.255
NiPdTaOx_post,48.63,2.327
NiPdTaOx_post,48.64,2.402
NiPdTaOx_post,48.65,2.388
NiPdTaOx_post,48.66,2.325
NiPdTaOx_post,48.67,2.283
NiPdTaOx_post,48.68,2.242
NiPdTaOx_post,48.69,2.276
NiPdTaOx_post,48.7,2.247
NiPdTaOx_post,48.71,2.218
NiPdTaOx_post,48.72,2.186
NiPdTaOx_post,48.73,2.235
NiPdTaOx_post,48.74,2.282
NiPdTaOx_post,48.75,2.364
NiPdTaOx_post,48.76,2.366
NiPdTaOx_post,48.77,2.428
NiPdTaOx_post,48.78,2.403
NiPdTaOx_post,48.79,2.297
NiPdTaOx_post,48.8,2.233
NiPdTaOx_post,48.81,2.205
NiPdTaOx_post,48.82,2.301
NiPdTaOx_post,48.83,2.344
NiPdTaOx_post,48.84,2.382
NiPdTaOx_post,48.85,2.408
NiPdTaOx_post,48.86,2.375
NiPdTaOx_post,48.87,2.397
NiPdTaOx_post,48.88,2.332
NiPdTaOx_post,48.89,2.314
NiPdTaOx_post,48.9,2.191
NiPdTaOx_post,48.91,2.204
NiPdTaOx_post,48.92,2.241
NiPdTaOx_post,48.93,2.381
NiPdTaOx_post,48.94,2.384
NiPdTaOx_post,48.95,2.299
NiPdTaOx_post,48.96,2.177
NiPdTaOx_post,48.97,2.171
NiPdTaOx_post,48.98,2.196
NiPdTaOx_post,48.99,2.225
NiPdTaOx_post,49.0,2.168
NiPdTaOx_post,49.01,2.2
NiPdTaOx_post,49.02,2.243
NiPdTaOx_post,49.03,2.315
NiPdTaOx_post,49.04,2.271
NiPdTaOx_post,49.05,2.256
NiPdTaOx_post,49.06,2.269
NiPdTaOx_post,49.07,2.323
NiPdTaOx_post,49.08,2.309
NiPdTaOx_post,49.09,2.297
NiPdTaOx_post,49.1,2.254
NiPdTaOx_post,49.11,2.273
NiPdTaOx_post,49.12,2.382
NiPdTaOx_post,49.13,2.41
NiPdTaOx_post,49.14,2.371
NiPdTaOx_post,49.15,2.31
NiPdTaOx_post,49.16,2.361
NiPdTaOx_post,49.17,2.368
NiPdTaOx_post,49.18,2.293
NiPdTaOx_post,49.19,2.253
NiPdTaOx_post,49.2,2.3
NiPdTaOx_post,49.21,2.373
NiPdTaOx_post,49.22,2.4
NiPdTaOx_post,49.23,2.312
NiPdTaOx_post,49.24,2.15
NiPdTaOx_post,49.25,2.125
NiPdTaOx_post,49.26,2.153
NiPdTaOx_post,49.27,2.121
NiPdTaOx_post,49.28,2.088
NiPdTaOx_post,49.29,2.209
NiPdTaOx_post,49.3,2.325
NiPdTaOx_post,49.31,2.288
NiPdTaOx_post,49.32,2.155
NiPdTaOx_post,49.33,2.161
NiPdTaOx_post,49.34,2.22
NiPdTaOx_post,49.35,2.181
NiPdTaOx_post,49.36,2.17
NiPdTaOx_post,49.37,2.153
NiPdTaOx_post,49.38,2.217
NiPdTaOx_post,49.39,2.23
NiPdTaOx_post,49.4,2.231
NiPdTaOx_post,49.41,2.15
NiPdTaOx_post,49.42,2.192
NiPdTaOx_post,49.43,2.295
NiPdTaOx_post,49.44,2.385
NiPdTaOx_post,49.45,2.354
NiPdTaOx_post,49.46,2.312
NiPdTaOx_post,49.47,2.368
NiPdTaOx_post,49.48,2.381
NiPdTaOx_post,49.49,2.336
NiPdTaOx_post,49.5,2.315
NiPdTaOx_post,49.51,2.259
NiPdTaOx_post,49.52,2.217
NiPdTaOx_post,49.53,2.198
NiPdTaOx_post,49.54,2.164
NiPdTaOx_post,49.55,2.125
NiPdTaOx_post,49.56,2.113
NiPdTaOx_post,49.57,2.145
NiPdTaOx_post,49.58,2.214
NiPdTaOx_post,49.59,2.236
NiPdTaOx_post,49.6,2.233
NiPdTaOx_post,49.61,2.243
NiPdTaOx_post,49.62,2.238
NiPdTaOx_post,49.63,2.245
NiPdTaOx_post,49.64,2.2
NiPdTaOx_post,49.65,2.243
NiPdTaOx_post,49.66,2.243
NiPdTaOx_post,49.67,2.264
NiPdTaOx_post,49.68,2.221
NiPdTaOx_post,49.69,2.207
NiPdTaOx_post,49.7,2.19
NiPdTaOx_post,49.71,2.231
NiPdTaOx_post,49.72,2.273
NiPdTaOx_post,49.73,2.304
NiPdTaOx_post,49.74,2.253
NiPdTaOx_post,49.75,2.179
NiPdTaOx_post,49.76,2.15
NiPdTaOx_post,49.77,2.162
NiPdTaOx_post,49.78,2.167
NiPdTaOx_post,49.79,2.228
NiPdTaOx_post,49.8,2.269
NiPdTaOx_post,49.81,2.341
NiPdTaOx_post,49.82,2.311
NiPdTaOx_post,49.83,2.28
NiPdTaOx_post,49.84,2.201
NiPdTaOx_post,49.85,2.178
NiPdTaOx_post,49.86,2.199
NiPdTaOx_post,49.87,2.151
NiPdTaOx_post,49.88,2.13
NiPdTaOx_post,49.89,2.17
NiPdTaOx_post,49.9,2.231
NiPdTaOx_post,49.91,2.284
NiPdTaOx_post,49.92,2.262
NiPdTaOx_post,49.93,2.268
NiPdTaOx_post,49.94,2.198
NiPdTaOx_post,49.95,2.183
NiPdTaOx_post,49.96,2.207
NiPdTaOx_post,49.97,2.327
NiPdTaOx_post,49.98,2.44
NiPdTaOx_post,49.99,2.322
NiPdTaOx_post,50.0,2.24
NiPdTaOx_post,50.01,2.217
NiPdTaOx_post,50.02,2.276
NiPdTaOx_post,50.03,2.178
NiPdTaOx_post,50.04,2.053
NiPdTaOx_post,50.05,2.083
NiPdTaOx_post,50.06,2.105
NiPdTaOx_post,50.07,2.122
NiPdTaOx_post,50.08,2.101
NiPdTaOx_post,50.09,2.153
NiPdTaOx_post,50.1,2.214
NiPdTaOx_post,50.11,2.217
NiPdTaOx_post,50.12,2.181
NiPdTaOx_post,50.13,2.123
NiPdTaOx_post,50.14,2.169
NiPdTaOx_post,50.15,2.205
NiPdTaOx_post,50.16,2.267
NiPdTaOx_post,50.17,2.251
NiPdTaOx_post,50.18,2.251
NiPdTaOx_post,50.19,2.242
NiPdTaOx_post,50.2,2.23
NiPdTaOx_post,50.21,2.137
NiPdTaOx_post,50.22,2.057
NiPdTaOx_post,50.23,2.096
NiPdTaOx_post,50.24,2.236
NiPdTaOx_post,50.25,2.338
NiPdTaOx_post,50.26,2.22
NiPdTaOx_post,50.27,2.115
NiPdTaOx_post,50.28,2.07
NiPdTaOx_post,50.29,2.235
NiPdTaOx_post,50.3,2.289
NiPdTaOx_post,50.31,2.303
NiPdTaOx_post,50.32,2.209
NiPdTaOx_post,50.33,2.182
NiPdTaOx_post,50.34,2.168
NiPdTaOx_post,50.35,2.184
NiPdTaOx_post,50.36,2.266
NiPdTaOx_post,50.37,2.314
NiPdTaOx_post,50.38,2.313
NiPdTaOx_post,50.39,2.223
NiPdTaOx_post,50.4,2.232
NiPdTaOx_post,50.41,2.26
NiPdTaOx_post,50.42,2.308
NiPdTaOx_post,50.43,2.328
NiPdTaOx_post,50.44,2.279
NiPdTaOx_post,50.45,2.234
NiPdTaOx_post,50.46,2.145
NiPdTaOx_post,50.47,2.241
NiPdTaOx_post,50.48,2.289
NiPdTaOx_post,50.49,2.42
NiPdTaOx_post,50.5,2.321
NiPdTaOx_post,50.51,2.231
NiPdTaOx_post,50.52,2.073
NiPdTaOx_post,50.53,2.105
NiPdTaOx_post,50.54,2.165
NiPdTaOx_post,50.55,2.146
NiPdTaOx_post,50.56,2.083
NiPdTaOx_post,50.57,2.143
NiPdTaOx_post,50.58,2.223
NiPdTaOx_post,50.59,2.174
NiPdTaOx_post,50.6,2.169
NiPdTaOx_post,50.61,2.165
NiPdTaOx_post,50.62,2.21
NiPdTaOx_post,50.63,2.15
NiPdTaOx_post,50.64,2.18
NiPdTaOx_post,50.65,2.223
NiPdTaOx_post,50.66,2.257
NiPdTaOx_post,50.67,2.3
NiPdTaOx_post,50.68,2.329
NiPdTaOx_post,50.69,2.242
NiPdTaOx_post,50.7,2.149
NiPdTaOx_post,50.71,2.156
NiPdTaOx_post,50.72,2.261
NiPdTaOx_post,50.73,2.287
NiPdTaOx_post,50.74,2.262
NiPdTaOx_post,50.75,2.173
NiPdTaOx_post,50.76,2.138
NiPdTaOx_post,50.77,2.121
NiPdTaOx_post,50.78,2.087
NiPdTaOx_post,50.79,2.045
NiPdTaOx_post,50.8,2.036
NiPdTaOx_post,50.81,2.09
NiPdTaOx_post,50.82,2.174
NiPdTaOx_post,50.83,2.15
NiPdTaOx_post,50.84,2.09
NiPdTaOx_post,50.85,2.092
NiPdTaOx_post,50.86,2.148
NiPdTaOx_post,50.87,2.201
NiPdTaOx_post,50.88,2.261
NiPdTaOx_post,50.89,2.271
NiPdTaOx_post,50.9,2.209
NiPdTaOx_post,50.91,2.154
NiPdTaOx_post,50.92,2.155
NiPdTaOx_post,50.93,2.125
NiPdTaOx_post,50.94,2.158
NiPdTaOx_post,50.95,2.234
NiPdTaOx_post,50.96,2.285
NiPdTaOx_post,50.97,2.282
NiPdTaOx_post,50.98,2.333
NiPdTaOx_post,50.99,2.302
NiPdTaOx_post,51.0,2.24
NiPdTaOx_post,51.01,2.174
NiPdTaOx_post,51.02,2.187
NiPdTaOx_post,51.03,2.144
NiPdTaOx_post,51.04,2.188
NiPdTaOx_post,51.05,2.254
NiPdTaOx_post,51.06,2.336
NiPdTaOx_post,51.07,2.256
NiPdTaOx_post,51.08,2.227
NiPdTaOx_post,51.09,2.187
NiPdTaOx_post,51.1,2.153
NiPdTaOx_post,51.11,2.141
NiPdTaOx_post,51.12,2.099
NiPdTaOx_post,51.13,2.159
NiPdTaOx_post,51.14,2.206
NiPdTaOx_post,51.15,2.22
NiPdTaOx_post,51.16,2.186
NiPdTaOx_post,51.17,2.184
NiPdTaOx_post,51.18,2.192
NiPdTaOx_post,51.19,2.211
NiPdTaOx_post,51.2,2.246
NiPdTaOx_post,51.21,2.262
NiPdTaOx_post,51.22,2.237
NiPdTaOx_post,51.23,2.164
NiPdTaOx_post,51.24,2.099
NiPdTaOx_post,51.25,2.092
NiPdTaOx_post,51.26,2.142
NiPdTaOx_post,51.27,2.234
NiPdTaOx_post,51.28,2.22
NiPdTaOx_post,51.29,2.136
NiPdTaOx_post,51.3,2.11
NiPdTaOx_post,51.31,2.17
NiPdTaOx_post,51.32,2.167
NiPdTaOx_post,51.33,2.133
NiPdTaOx_post,51.34,2.129
NiPdTaOx_post,51.35,2.157
NiPdTaOx_post,51.36,2.185
NiPdTaOx_post,51.37,2.201
NiPdTaOx_post,51.38,2.225
NiPdTaOx_post,51.39,2.204
NiPdTaOx_post,51.4,2.242
NiPdTaOx_post,51.41,2.31
NiPdTaOx_post,51.42,2.23
NiPdTaOx_post,51.43,2.138
NiPdTaOx_post,51.44,2.07
NiPdTaOx_post,51.45,2.051
NiPdTaOx_post,51.46,2.04
NiPdTaOx_post,51.47,2.083
NiPdTaOx_post,51.48,2.125
NiPdTaOx_post,51.49,2.103
NiPdTaOx_post,51.5,2.07
NiPdTaOx_post,51.51,2.043
NiPdTaOx_post,51.52,2.044
NiPdTaOx_post,51.53,2.067
NiPdTaOx_post,51.54,2.07
NiPdTaOx_post,51.55,2.069
NiPdTaOx_post,51.56,2.1
NiPdTaOx_post,51.57,2.19
NiPdTaOx_post,51.58,2.171
NiPdTaOx_post,51.59,2.22
NiPdTaOx_post,51.6,2.188
NiPdTaOx_post,51.61,2.241
NiPdTaOx_post,51.62,2.124
NiPdTaOx_post,51.63,2.092
NiPdTaOx_post,51.64,2.092
NiPdTaOx_post,51.65,2.117
NiPdTaOx_post,51.66,2.101
NiPdTaOx_post,51.67,2.089
NiPdTaOx_post,51.68,2.096
NiPdTaOx_post,51.69,2.152
NiPdTaOx_post,51.7,2.119
NiPdTaOx_post,51.71,2.119
NiPdTaOx_post,51.72,2.027
NiPdTaOx_post,51.73,2.034
NiPdTaOx_post,51.74,2.019
NiPdTaOx_post,51.75,2.08
NiPdTaOx_post,51.76,2.119
NiPdTaOx_post,51.77,2.107
NiPdTaOx_post,51.78,2.045
NiPdTaOx_post,51.79,2.069
NiPdTaOx_post,51.8,2.083
NiPdTaOx_post,51.81,2.101
NiPdTaOx_post,51.82,2.157
NiPdTaOx_post,51.83,2.227
NiPdTaOx_post,51.84,2.229
NiPdTaOx_post,51.85,2.192
NiPdTaOx_post,51.86,2.225
NiPdTaOx_post,51.87,2.2
NiPdTaOx_post,51.88,2.168
NiPdTaOx_post,51.89,2.12
NiPdTaOx_post,51.9,2.09
NiPdTaOx_post,51.91,2.058
NiPdTaOx_post,51.92,2.089
NiPdTaOx_post,51.93,2.177
NiPdTaOx_post,51.94,2.268
NiPdTaOx_post,51.95,2.132
NiPdTaOx_post,51.96,2.104
NiPdTaOx_post,51.97,2.072
NiPdTaOx_post,51.98,2.192
NiPdTaOx_post,51.99,2.17
NiPdTaOx_post,52.0,2.199
NiPdTaOx_post,52.01,2.272
NiPdTaOx_post,52.02,2.236
NiPdTaOx_post,52.03,2.177
NiPdTaOx_post,52.04,2.076
NiPdTaOx_post,52.05,2.089
NiPdTaOx_post,52.06,2.043
NiPdTaOx_post,52.07,2.057
NiPdTaOx_post,52.08,2.066
NiPdTaOx_post,52.09,2.103
NiPdTaOx_post,52.1,2.031
NiPdTaOx_post,52.11,2.026
NiPdTaOx_post,52.12,2.022
NiPdTaOx_post,52.13,2.118
NiPdTaOx_post,52.14,2.219
NiPdTaOx_post,52.15,2.296
NiPdTaOx_post,52.16,2.234
NiPdTaOx_post,52.17,2.162
NiPdTaOx_post,52.18,2.162
NiPdTaOx_post,52.19,2.129
NiPdTaOx_post,52.2,2.144
NiPdTaOx_post,52.21,2.113
NiPdTaOx_post,52.22,2.183
NiPdTaOx_post,52.23,2.141
NiPdTaOx_post,52.24,2.107
NiPdTaOx_post,52.25,2.107
NiPdTaOx_post,52.26,2.179
NiPdTaOx_post,52.27,2.173
NiPdTaOx_post,52.28,2.149
NiPdTaOx_post,52.29,2.081
NiPdTaOx_post,52.3,2.044
NiPdTaOx_post,52.31,2.044
NiPdTaOx_post,52.32,2.048
NiPdTaOx_post,52.33,1.985
NiPdTaOx_post,52.34,2.009
NiPdTaOx_post,52.35,2.116
NiPdTaOx_post,52.36,2.176
NiPdTaOx_post,52.37,2.138
NiPdTaOx_post,52.38,2.103
NiPdTaOx_post,52.39,2.12
NiPdTaOx_post,52.4,2.088
NiPdTaOx_post,52.41,2.144
NiPdTaOx_post,52.42,2.118
NiPdTaOx_post,52.43,2.115
NiPdTaOx_post,52.44,2.038
NiPdTaOx_post,52.45,2.042
NiPdTaOx_post,52.46,2.102
NiPdTaOx_post,52.47,2.127
NiPdTaOx_post,52.48,2.092
NiPdTaOx_post,52.49,2.023
NiPdTaOx_post,52.5,2.046
NiPdTaOx_post,52.51,2.117
NiPdTaOx_post,52.52,2.19
NiPdTaOx_post,52.53,2.281
NiPdTaOx_post,52.54,2.244
NiPdTaOx_post,52.55,2.182
NiPdTaOx_post,52.56,2.089
NiPdTaOx_post,52.57,2.123
NiPdTaOx_post,52.58,2.153
NiPdTaOx_post,52.59,2.157
NiPdTaOx_post,52.6,2.108
NiPdTaOx_post,52.61,2.088
NiPdTaOx_post,52.62,2.129
NiPdTaOx_post,52.63,2.141
NiPdTaOx_post,52.64,2.121
NiPdTaOx_post,52.65,2.068
NiPdTaOx_post,52.66,2.085
NiPdTaOx_post,52.67,2.112
NiPdTaOx_post,52.68,2.155
NiPdTaOx_post,52.69,2.193
NiPdTaOx_post,52.7,2.212
NiPdTaOx_post,52.71,2.172
NiPdTaOx_post,52.72,2.092
NiPdTaOx_post,52.73,1.993
NiPdTaOx_post,52.74,2.009
NiPdTaOx_post,52.75,2.07
NiPdTaOx_post,52.76,2.126
NiPdTaOx_post,52.77,2.096
NiPdTaOx_post,52.78,2.089
NiPdTaOx_post,52.79,2.063
NiPdTaOx_post,52.8,2.023
NiPdTaOx_post,52.81,2.055
NiPdTaOx_post,52.82,2.091
NiPdTaOx_post,52.83,2.184
NiPdTaOx_post,52.84,2.173
NiPdTaOx_post,52.85,2.115
NiPdTaOx_post,52.86,2.07
NiPdTaOx_post,52.87,2.088
NiPdTaOx_post,52.88,2.122
NiPdTaOx_post,52.89,2.184
NiPdTaOx_post,52.9,2.209
NiPdTaOx_post,52.91,2.245
NiPdTaOx_post,52.92,2.15
NiPdTaOx_post,52.93,2.162
NiPdTaOx_post,52.94,2.07
NiPdTaOx_post,52.95,2.024
NiPdTaOx_post,52.96,2.016
NiPdTaOx_post,52.97,2.135
NiPdTaOx_post,52.98,2.184
NiPdTaOx_post,52.99,2.105
NiPdTaOx_post,53.0,2.064
NiPdTaOx_post,53.01,2.082
NiPdTaOx_post,53.02,2.14
NiPdTaOx_post,53.03,2.252
NiPdTaOx_post,53.04,2.264
NiPdTaOx_post,53.05,2.182
NiPdTaOx_post,53.06,2.025
NiPdTaOx_post,53.07,1.964
NiPdTaOx_post,53.08,2.041
NiPdTaOx_post,53.09,2.079
NiPdTaOx_post,53.1,2.105
NiPdTaOx_post,53.11,2.114
NiPdTaOx_post,53.12,2.134
NiPdTaOx_post,53.13,2.098
NiPdTaOx_post,53.14,2.018
NiPdTaOx_post,53.15,1.968
NiPdTaOx_post,53.16,2.027
NiPdTaOx_post,53.17,2.081
NiPdTaOx_post,53.18,2.079
NiPdTaOx_post,53.19,2.031
NiPdTaOx_post,53.2,2.041
NiPdTaOx_post,53.21,2.097
NiPdTaOx_post,53.22,2.124
NiPdTaOx_post,53.23,2.072
NiPdTaOx_post,53.24,2.065
NiPdTaOx_post,53.25,2.062
NiPdTaOx_post,53.26,2.184
NiPdTaOx_post,53.27,2.25
NiPdTaOx_post,53.28,2.248
NiPdTaOx_post,53.29,2.189
NiPdTaOx_post,53.3,2.131
NiPdTaOx_post,53.31,2.081
NiPdTaOx_post,53.32,2.105
NiPdTaOx_post,53.33,2.154
NiPdTaOx_post,53.34,2.065
NiPdTaOx_post,53.35,1.986
NiPdTaOx_post,53.36,1.983
NiPdTaOx_post,53.37,2.073
NiPdTaOx_post,53.38,2.049
NiPdTaOx_post,53.39,2.069
NiPdTaOx_post,53.4,2.067
NiPdTaOx_post,53.41,2.075
NiPdTaOx_post,53.42,2.147
NiPdTaOx_post,53.43,2.165
NiPdTaOx_post,53.44,2.134
NiPdTaOx_post,53.45,2.037
NiPdTaOx_post,53.46,2.045
NiPdTaOx_post,53.47,2.136
NiPdTaOx_post,53.48,2.172
NiPdTaOx_post,53.49,2.217
NiPdTaOx_post,53.5,2.181
NiPdTaOx_post,53.51,2.173
NiPdTaOx_post,53.52,2.133
NiPdTaOx_post,53.53,2.095
NiPdTaOx_post,53.54,2.124
NiPdTaOx_post,53.55,2.089
NiPdTaOx_post,53.56,2.092
NiPdTaOx_post,53.57,2.079
NiPdTaOx_post,53.58,2.061
NiPdTaOx_post,53.59,1.969
NiPdTaOx_post,53.6,1.912
NiPdTaOx_post,53.61,1.927
NiPdTaOx_post,53.62,1.983
NiPdTaOx_post,53.63,2.037
NiPdTaOx_post,53.64,2.064
NiPdTaOx_post,53.65,2.078
NiPdTaOx_post,53.66,2.052
NiPdTaOx_post,53.67,2.08
NiPdTaOx_post,53.68,2.111
NiPdTaOx_post,53.69,2.061
NiPdTaOx_post,53.7,1.965
NiPdTaOx_post,53.71,1.892
NiPdTaOx_post,53.72,1.977
NiPdTaOx_post,53.73,2.033
NiPdTaOx_post,53.74,2.004
NiPdTaOx_post,53.75,1.94
NiPdTaOx_post,53.76,1.995
NiPdTaOx_post,53.77,2.057
NiPdTaOx_post,53.78,2.082
NiPdTaOx_post,53.79,2.033
NiPdTaOx_post,53.8,2.059
NiPdTaOx_post,53.81,2.063
NiPdTaOx_post,53.82,2.055
NiPdTaOx_post,53.83,2.016
NiPdTaOx_post,53.84,1.994
NiPdTaOx_post,53.85,2.029
NiPdTaOx_post,53.86,2.044
NiPdTaOx_post,53.87,2.043
NiPdTaOx_post,53.88,1.997
NiPdTaOx_post,53.89,2.016
NiPdTaOx_post,53.9,2.098
NiPdTaOx_post,53.91,2.126
NiPdTaOx_post,53.92,2.101
NiPdTaOx_post,53.93,2.117
NiPdTaOx_post,53.94,2.12
NiPdTaOx_post,53.95,2.106
NiPdTaOx_post,53.96,2.181
NiPdTaOx_post,53.97,2.262
NiPdTaOx_post,53.98,2.208
NiPdTaOx_post,53.99,2.052
NiPdTaOx_post,54.0,1.992
NiPdTaOx_post,54.01,1.99
NiPdTaOx_post,54.02,1.983
NiPdTaOx_post,54.03,2.018
NiPdTaOx_post,54.04,2.082
NiPdTaOx_post,54.05,2.077
NiPdTaOx_post,54.06,2.134
NiPdTaOx_post,54.07,2.062
NiPdTaOx_post,54.08,2.077
NiPdTaOx_post,54.09,2.05
NiPdTaOx_post,54.1,2.139
NiPdTaOx_post,54.11,2.165
NiPdTaOx_post,54.12,2.164
NiPdTaOx_post,54.13,2.121
NiPdTaOx_post,54.14,2.073
NiPdTaOx_post,54.15,2.083
NiPdTaOx_post,54.16,2.058
NiPdTaOx_post,54.17,2.022
NiPdTaOx_post,54.18,1.989
NiPdTaOx_post,54.19,2.114
NiPdTaOx_post,54.2,2.086
NiPdTaOx_post,54.21,2.032
NiPdTaOx_post,54.22,1.991
NiPdTaOx_post,54.23,2.008
NiPdTaOx_post,54.24,2.037
NiPdTaOx_post,54.25,2.033
NiPdTaOx_post,54.26,2.085
NiPdTaOx_post,54.27,2.126
NiPdTaOx_post,54.28,2.192
NiPdTaOx_post,54.29,2.126
NiPdTaOx_post,54.3,2.086
NiPdTaOx_post,54.31,2.074
NiPdTaOx_post,54.32,2.104
NiPdTaOx_post,54.33,2.138
NiPdTaOx_post,54.34,2.122
NiPdTaOx_post,54.35,2.116
NiPdTaOx_post,54.36,2.141
NiPdTaOx_post,54.37,2.129
NiPdTaOx_post,54.38,2.09
NiPdTaOx_post,54.39,2.062
NiPdTaOx_post,54.4,2.0
NiPdTaOx_post,54.41,1.926
NiPdTaOx_post,54.42,1.904
NiPdTaOx_post,54.43,1.973
NiPdTaOx_post,54.44,2.082
NiPdTaOx_post,54.45,2.101
NiPdTaOx_post,54.46,2.114
NiPdTaOx_post,54.47,2.107
NiPdTaOx_post,54.48,2.14
NiPdTaOx_post,54.49,2.147
NiPdTaOx_post,54.5,2.065
NiPdTaOx_post,54.51,2.002
NiPdTaOx_post,54.52,1.968
NiPdTaOx_post,54.53,1.974
NiPdTaOx_post,54.54,1.953
NiPdTaOx_post,54.55,1.98
NiPdTaOx_post,54.56,2.025
NiPdTaOx_post,54.57,2.073
NiPdTaOx_post,54.58,2.05
NiPdTaOx_post,54.59,2.099
NiPdTaOx_post,54.6,2.094
NiPdTaOx_post,54.61,2.128
NiPdTaOx_post,54.62,2.122
NiPdTaOx_post,54.63,2.126
NiPdTaOx_post,54.64,2.052
NiPdTaOx_post,54.65,2.041
NiPdTaOx_post,54.66,1.995
NiPdTaOx_post,54.67,2.005
NiPdTaOx_post,54.68,2.054
NiPdTaOx_post,54.69,2.148
NiPdTaOx_post,54.7,2.153
NiPdTaOx_post,54.71,2.046
NiPdTaOx_post,54.72,1.993
NiPdTaOx_post,54.73,2.044
NiPdTaOx_post,54.74,2.014
NiPdTaOx_post,54.75,1.947
NiPdTaOx_post,54.76,1.952
NiPdTaOx_post,54.77,1.99
NiPdTaOx_post,54.78,1.951
NiPdTaOx_post,54.79,1.883
NiPdTaOx_post,54.8,1.916
NiPdTaOx_post,54.81,1.989
NiPdTaOx_post,54.82,2.02
NiPdTaOx_post,54.83,1.959
NiPdTaOx_post,54.84,1.911
NiPdTaOx_post,54.85,1.943
NiPdTaOx_post,54.86,2.089
NiPdTaOx_post,54.87,2.175
NiPdTaOx_post,54.88,2.214
NiPdTaOx_post,54.89,2.148
NiPdTaOx_post,54.9,2.084
NiPdTaOx_post,54.91,2.042
NiPdTaOx_post,54.92,2.001
NiPdTaOx_post,54.93,2.035
NiPdTaOx_post,54.94,2.068
NiPdTaOx_post,54.95,2.134
NiPdTaOx_post,54.96,2.071
NiPdTaOx_post,54.97,2.069
NiPdTaOx_post,54.98,2.115
NiPdTaOx_post,54.99,2.165
NiPdTaOx_post,55.0,2.134
NiPdTaOx_post,55.01,2.103
NiPdTaOx_post,55.02,2.057
NiPdTaOx_post,55.03,2.017
NiPdTaOx_post,55.04,2.013
NiPdTaOx_post,55.05,2.059
NiPdTaOx_post,55.06,2.11
NiPdTaOx_post,55.07,2.143
NiPdTaOx_post,55.08,2.122
NiPdTaOx_post,55.09,2.044
NiPdTaOx_post,55.1,2.076
NiPdTaOx_post,55.11,2.098
NiPdTaOx_post,55.12,2.092
NiPdTaOx_post,55.13,2.032
NiPdTaOx_post,55.14,2.023
NiPdTaOx_post,55.15,2.037
NiPdTaOx_post,55.16,2.057
NiPdTaOx_post,55.17,2.088
NiPdTaOx_post,55.18,2.155
NiPdTaOx_post,55.19,2.152
NiPdTaOx_post,55.2,2.142
NiPdTaOx_post,55.21,2.119
NiPdTaOx_post,55.22,2.103
NiPdTaOx_post,55.23,2.088
NiPdTaOx_post,55.24,2.102
NiPdTaOx_post,55.25,2.069
NiPdTaOx_post,55.26,2.023
NiPdTaOx_post,55.27,1.996
NiPdTaOx_post,55.28,2.054
NiPdTaOx_post,55.29,2.052
NiPdTaOx_post,55.3,2.028
NiPdTaOx_post,55.31,1.977
NiPdTaOx_post,55.32,1.988
NiPdTaOx_post,55.33,2.001
NiPdTaOx_post,55.34,1.968
NiPdTaOx_post,55.35,1.908
NiPdTaOx_post,55.36,1.952
NiPdTaOx_post,55.37,1.973
NiPdTaOx_post,55.38,2.015
